Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Mongolia;MNG;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038183598;0.083971129;0.375527826;1.423.190.067;6.307.681.009;7.886.432.142;8.658.643.792;126.765.679;1.689.139.537;217.722.345;3.002.043.202;4.584.599.655;669.420.518;8.433.692.877;9.289.366.961;107.229.573;1.208.733.221;1.011.398.329;1.042.861.725;1.034.878.838;1.111.573.482;1.255.209.736;1.334.403.606;136.705.791;132.467.372;140012223;1.422.895.592;;
Northern Mariana Islands;MNP;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1.526.653.875;1.601.088.321;2.463.205.862;;;;3.810.485.722;3.734.222.908;1.660.816.065;2.220.911.848;2.495.108.681;2.847.645.275;;;;;;;;;;;;;;;;;;;;
Mozambique;MOZ;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015131593;0.039738359;0.070614117;0.287390526;0.837793641;1.362.715.891;2.271.134.555;3.594.928.531;744.116.826;1.128.143.823;1.447.231.559;2.016.429.783;2.661.171.939;313.091.043;3.306.063.053;3.595.690.082;4.911.065.305;7.098.140.522;7.500.930.402;5.425.090.462;4.156.716.262;4.783.274.319;487.801.676;4.959.621.356;4266671846;4.207.158.261;;
Mauritania;MRT;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.567717364;3.999.640.817;8.762.013.578;1.217.184.599;177.290.523;2.475.185.569;3.440.580.547;448.379.075;6.470.073.014;6.567.863.996;811.838.474;9.405.598.186;1.107.082.451;1.065.519.286;976.622.448;9.235.377.146;8.919.718.946;9.793.613.675;1.069.260.114;1.074.581.053;1.291.269.247;1411137094;1.131.204.131;;
Mauritius;MUS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.201781177;0.226396162;0.260298879;0.356231447;0.497401847;1.011.457.438;1.777.590.909;3.590.014.667;505.891.805;847.170.223;1.480.348.375;2.223.310.416;2.816.368.605;3.722.048.715;4.380.628.289;5.221.009.055;6.107.014.177;7.308.623.436;8.099.968.331;8.491.094.394;9.279.764.363;1.006.113.964;115.290.457;1.188.200.739;1.278.525.949;1.362.793.111;1.401.951.139;142.074.747;1.480.645.463;1.439.967.785;1.473.924.126;151765127;1.613.582.163;;
Malawi;MWI;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003777385;0.03588565;0.066586269;0.097834084;0.205030893;0.436355074;0.48465851;0.730171111;111.775.638;1.789.774.224;3.301.776.593;4.727.462.525;7.786.705.799;1.085.490.815;1.738.343.815;2.118.001.509;2.608.970.999;2.982.362.776;3.301.165.645;3.418.209.505;3.876.692.535;4.124.175.037;4.346.753.766;3.852.869.707;4.717.691.214;516.315.658;6003162334;6.012.725.997;;
Malaysia;MYS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;;0.069523625;0.108594076;0.165220178;0.231602049;0.494489541;0.721522185;1.082.615.433;1.784.885.174;2.918.621.003;4.991.168.447;734.842.792;9.412.128.789;1.008.686.533;1.336.691.902;2.232.170.197;3.136.877.845;3.749.827.327;4.496.469.217;5.767.519.655;7.539.480.725;7.342.192.752;8.617.480.992;1.001.760.536;1.068.284.441;1.179.017.242;1.256.206.583;1.393.270.554;1.427.087.288;146.794.505;1.419.557.664;1.378.669.153;1.324.079.212;130.908.501;1.359.610.804;1.316.976.181;1405905675;1.412.923.164;;
North America;NAC;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;;;;0.0354456857358644;0.13492387715;0.281330157549774;0.499162085137512;0.844314269891376;14.158.999.283.435;212.761.672.045.196;298.047.599.606.759;425.320.707.523.175;603.319.693.496.568;892.690.938.965.478;123.324.068.916.648;159.218.670.279.086;196.857.447.330.568;243.653.729.858.947;300.252.352.437.993;377.520.626.465.879;439.642.771.370.256;480.717.160.867.342;538.948.118.936.585;613.299.563.400.262;670.783.557.060.801;747.436.922.653.599;80.331.037.287.783;836.256.570.102.379;871.439.649.192.966;900.993.211.931.461;931.200.087.736.564;946.620.949.888.782;956.699.687.771.596;983.059.011.964.548;99.9;100.9;100.8;102.4;103.9;101.9;104.4;107.3;110.4;
Namibia;NAM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.218018276;0.402650561;0.738228794;1.123.302.301;1.687.026.262;4.507.622.004;5.742.290.732;794.270.661;116.773.562;147.516.817;2.286.744.121;3.064.828.714;3.978.489.599;5.160.525.706;7.889.937.715;9.289.286.276;1.029.148.729;990.478.761;1.237.423.736;1.190.807.762;1.117.016.048;1.144.876.454;1.133.498.609;1.146.990.872;1.154.093.117;1.164.327.399;1152226488;1.131.970.166;;
New Caledonia;NCL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.413117611;1.009.378.399;2.493.990.529;6.129.086.841;1.172.173.657;2.254.612.096;3.005.349.865;3.472.237.293;4.138.014.786;4.879.257.822;5.544.909.784;6.310.175.667;7.071.906.066;7.763.407.975;815.620.914;8.446.405.484;8.535.733.598;851.449.676;8.701.346.628;865.746.907;9.196.027.304;;;;9.110.851.024;9.078.117.198;9034051425;;;
Niger;NER;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000933849;0.012427544;0.01951659;0.017689575;0.017670385;0.461934868;0.638449273;1.289.911.695;2.337.407.513;3.362.299.696;6.041.130.838;1.227.826.846;1.620.534.839;2.203.703.574;2.744.227.428;300.513.406;3.756.084.948;4.251.700.417;4.450.986.093;3.571.309.522;4.038.511.133;;5.169.473.548;585.157.033;5638600069;;;
Nigeria;NGA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008804631;0.01213775;0.012016163;0.012617593;0.013182041;0.017139352;0.020886321;0.02441963;0.211221041;1.210.845.315;2.365.893.711;668.866.615;1.323.005.515;2.239.468.915;2.724.021.429;4.133.577.643;4.758.638.737;5.423.811.186;5.751.550.468;6.631.025.547;7.282.602.613;7.746.743.354;8.197.475.275;8.180.668.821;7.489.572.893;8.706.722.748;9.079.595.497;9.803.255.552;9143723303;1.016.857.635;;
Nicaragua;NIC;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007157551;0.047197347;0.093182257;0.105976404;0.154412963;0.368073346;0.875842941;1.762.445.586;3.168.043.069;4.511.270.761;8.767.622.846;1.371.320.868;2.052.144.966;3.309.732.772;4.462.419.926;5.464.384.473;5.795.828.815;6.766.439.527;8.116.938.965;9.703.373.143;1.112.683.166;1.138.384.416;1.153.296.496;1.212.275.335;1.262.222.916;1.132.267.851;8.686.221.512;8.825.160.841;9710898703;;;
Netherlands;NLD;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;;0.033067635;0.104848165;0.164902921;0.223542129;0.377098663;0.528620872;0.764293078;1.095.660.031;1.416.292.584;2.091.276.329;3.489.425.681;6.538.548.864;1.098.535.148;2.131.327.693;4.265.907.064;676.451.895;763.376.165;753.563.546;8.184.737.461;9.138.038.468;973.691.093;1.059.435.391;1.176.543.655;1.253.100.554;1.218.477.658;1.154.171.328;1.187.279.121;1.174.658.849;1.154.123.066;1.153.822.493;1.221.109.286;1.219.889.276;1.193.221.581;1.221.100.816;1.253.335.923;1.228.307.665;1250621654;1.180.652.669;;
Norway;NOR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0.040733148;0.268752988;0.568550094;0.943182949;1.518.914.001;2.089.066.242;2.866.681.825;3.615.333.615;3.966.124.085;4.640.379.325;5.500.452.147;6.600.122.196;8.612.970.463;1.356.959.375;225.104.391;2.879.018.877;3.806.210.834;4.675.432.049;5.970.226.855;7.178.479.169;7.959.651.016;8.350.890.769;8.895.247.425;9.852.955.299;1.028.281.314;1.044.588.097;1.069.661.048;1.092.804.594;1.108.786.963;1.145.108.913;1.155.824.466;115.509.809;1.120.335.357;1.116.785.885;1.101.059.349;1.094.141.225;108.380.522;1.076.910.276;1.079.941.993;108.285.471;1096884687;1.106.788.541;;
Nepal;NPL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022780782;0.041637655;0.069265711;0.086376308;0.318760633;0.44907767;0.864809012;4.363.299.013;1.223.679.425;1.562.410.254;2.071.222.193;3.385.504.967;4.897.778.031;6.076.911.914;7.801.707.755;8.382.947.761;9.965.856.976;1.152.869.264;1.280.766.788;1.374.358.818;1.342.096.779;130.203.706;1272282803;;;
Nauru;NRU;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.466.849.208;437.998.832;484.683.986;5.799.903.335;72.372.865;8.191.981.496;9.631.127.805;1.156.515.035;14.474.573;;;;;;;;;605.409.628;6.515.608.286;6.510.915.358;;;8.404.112.651;8.656.116.114;8.560.178.052;;8.242.664.029;8.120.178.644;7992327366;;;
New Zealand;NZL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0.072739396;0.301567973;0.866890338;1.592.399.808;207.663.203;2.836.468.263;4.023.793.547;6.606.110.652;9.934.965.444;1.321.726.033;1.499.529.113;2.073.466.868;3.638.977.914;3.999.724.014;5.882.386.213;6.202.223.379;6.465.269.018;7.416.558.207;8.541.463.968;9.096.435.436;1.007.038.503;1.084.446.201;1.092.290.151;1.083.670.897;1.100.137.882;1.116.027.902;1.070.856.263;1.129.769.538;1.219.886.768;130.674.682;1.348.432.405;1.305.976.242;1.212.131.234;1.232.134.933;1139631575;1.146.898.687;;
OECD members;OED;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0.00232738770623931;0.00802302497263679;0.0124116592099048;0.0189334745687367;0.0327543896236833;0.0756201585813685;0.132145259701665;0.228773937803474;0.385238173305541;0.644292301591426;0.960701099762339;136.295.900.248.025;189.438.662.571.492;2.696.773.742.729;42.620.330.385.136;67.506.954.215.468;105.479.192.599.006;149.249.008.347.138;21.359.081.644.029;313.601.644.331.137;44.010.463.313.539;522.350.423.210.071;572.868.093.366.769;62.912.773.864.967;70.187.060.353.073;782.699.707.143.541;861.289.645.644.289;940.661.845.604.868;985.550.259.938.278;100.336.488.554.697;101.847.002.441.074;105.327.654.279.507;10.802.174.226.665;109.860.365.426.311;111.134.001.241.857;111.741.218.539.477;113.057.251.683.705;114.135.901.730.199;115.711.339.697.942;116.859.199.303.601;116.846.970.739.129;119661730921855;122.304.805.090.448;;
Oman;OMN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0.003470327;0.047848269;0.071549261;0.101959943;0.12049466;0.150648866;0.193899147;0.238040615;0.271028867;0.314231069;0.365289843;0.670644633;2.355.804.747;4.351.950.207;5.366.082.104;7.142.942.178;1.407.430.711;1.982.989.972;2.489.349.023;3.296.971.561;5.309.007.343;7.044.534.978;9.408.548.532;1.170.262.559;1.380.495.907;1.514.460.942;14.792.643;1.508.732.775;1.492.089.101;1.538.060.369;1.557.561.043;1.532.914.555;1.488.216.278;1.399.674.164;1.382.321.115;1.400.686.492;1350769728;;;
Other small states;OSS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0.0455532993029459;0.0918807622672163;0.127929649803366;0.182262355144664;0.258435989609872;0.420566524198958;0.597983452144038;0.85919858946997;129.629.703.749.381;233.181.953.497.385;364.407.922.645.874;550.895.050.294.605;817.603.932.271.043;125.146.739.632.091;188.975.209.765.223;257.547.886.186.989;322.930.616.987.683;350.577.733.516.119;444.273.679.422.635;513.573.094.003.636;594.407.603.430.946;693.222.469.111.689;799.673.526.850.011;844.641.371.883.346;900.510.637.351.942;968.439.407.952.832;10.394.594.950.375;10.616.248.209.414;11.521.881.398.748;118.172.675.066.158;12.452.921.788.017;121.103.732.971.592;118.780.029.723.513;117.370.650.821.352;116.366.309.924.558;12210410369102;124.936.732.236.042;;
Pakistan;PAK;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001732891;0.007130659;0.011031649;0.01274427;0.019081569;0.030772819;0.0495778;0.095540045;0.134796019;0.177437426;0.198544504;0.46640912;1.040.369.219;1.440.824.446;29.434.214;7.324.109.273;1.937.808.733;3.455.098.392;473.397.604;4.962.151.862;5.100.722.535;5.483.032.062;5.942.025.439;6.220.843.608;6.519.134.199;5.967.675.827;6.392.184.347;6.679.261.828;7.007.944.774;7.407.560.451;773.005.648;8155130785;8.174.691.267;;
Panama;PAN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25256115;0.830058925;2.976.698.822;7.912.963.114;1.367.214.451;1.552.228.927;168.486.602;2.176.276.901;3.884.758.508;5.289.805.885;6.455.108.304;8.773.233.237;1.120.153.602;1.704.438.993;183.417.508;1.825.975.676;165.480.489;1.623.588.926;1.775.895.959;1.451.045.438;1.277.034.008;128.909.028;1.373.834.585;1.376.404.715;1.422.454.753;1477006123;1.563.065.885;;
Peru;PER;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007462991;0.025240218;0.093503571;0.154376891;0.21765183;0.300800992;0.806879781;1.662.951.236;2.876.425.359;3.859.914.577;4.779.155.172;6.638.127.117;843.967.421;1.060.821.354;1.467.186.871;1.983.622.779;3.213.408.596;5.390.572.862;7.273.380.352;8.514.627.675;9.960.853.686;1.101.218.612;9.878.481.683;9.918.268.397;1.050.276.552;1.114.742.209;118.631.109;1.231.285.796;1.308.994.047;1.213.854.737;118.176.464;1278361756;1.220.264.016;;
Philippines;PHL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054886004;0.086831328;0.154955895;0.254105367;0.713153303;1.351.785.776;1.847.691.816;2.327.302.138;3.737.724.571;827.925.362;1.527.032.611;1.892.463.893;2.713.864.248;3.892.784.282;4.031.821.357;4.876.907.405;6.402.850.974;7.464.704.735;8.132.235.128;8.786.246.562;9.777.022.573;1.040.252.318;1.031.328.562;1.098.700.461;1.143.710.694;1.145.140.314;1.123.979.818;1.239.757.392;1.515.865.313;1.333.257.005;1434358742;1.440.428.223;;
Palau;PLW;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.238.224.775;1.973.843.058;1.971.165.922;3.051.283.344;4.254.039.452;5.520.499.845;610.773.741;6.769.361.521;7.827.400.216;8.467.653.509;9.557.004.346;100.786.296;1.074.061.587;1.334.326.177;;;;1.339.584.729;1.335.410.639;1331557923;132.927.167;;
Papua New Guinea;PNG;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047744476;0.077755215;0.108156936;0.13265336;0.155401905;0.187769074;0.254556735;0.287310088;0.767674013;1.154.056.014;1.490.708.859;4.334.592.388;1.224.434.673;1.926.304.103;2.517.486.852;3.074.307.157;3.375.051.158;3.638.292.152;3.968.382.897;410.035.551;4.249.834.535;4.408.217.145;4.609.170.728;4.752.430.342;4.941.720.925;4842485057;;;
Poland;POL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005738221;0.040968916;0.101476311;0.19530244;0.56482304;2.115.317.351;5.023.560.454;103.154.857;1.752.265.863;2.587.666.945;3.596.216.995;45.055.754;5.984.050.126;7.560.778.279;9.532.592.008;1.074.422.651;1.140.266.842;1.162.139.851;1.216.459.352;1.298.786.171;1.400.258.516;1.475.698.282;1.474.923.404;1.414.598.694;1.375.522.178;1.309.503.547;1.253.471.416;1.257.168.536;1.284.226.449;132058828;1.319.444.373;;
Pre-demographic dividend;PRE;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000329813817174974;0.00298194546164078;0.00498594322638205;0.00864333998739816;0.0165216782583232;0.0307482078115487;0.0666018324336203;0.138120525036301;0.356814088010581;0.813604191248252;158.672.985.958.743;268.589.260.594.552;489.966.101.450.195;829.321.970.533.369;151.493.450.214.786;217.435.890.983.913;317.892.111.676.059;377.857.805.479.012;441.600.641.926.314;508.485.010.353.161;563.206.961.353.067;622.634.245.845.749;672.061.877.134.112;706.630.939.187.647;681.425.805.185.222;686.060.228.997.526;733.848.389.949.006;757.454.289.641.895;799.650.119.592.337;80385516649546;867.805.674.982.389;;
Puerto Rico;PRI;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;;0.113145013;0.249428751;0.330133035;0.574782379;0.933644455;1.660.840.346;2.606.297.858;4.760.934.438;7.746.401.702;8.813.733.136;9.761.889.689;1.532.268.248;2.135.893.536;3.444.112.369;4.248.709.139;429.921.585;4.467.402.476;4.841.260.381;5.238.297.449;5.799.316.323;6.440.340.728;6.769.145.568;7.253.981.075;789.147.271;8.420.089.424;8.337.088.585;8.534.247.962;9.013.525.243;9.164.100.665;9.473.994.535;1.006.830.426;1.003.319.104;1.024.016.319;1.068.204.687;1124430134;1.197.930.948;;
Korea, Dem. People's Rep.;PRK;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.281760571;1.749.620.794;4.034.895.552;6.830.664.218;9.679.295.734;1.114.377.697;1.282.761.135;1.420.265.951;1.493.161.965;;1.651.301.564;2.319.515.861;2310188288;;;
Portugal;PRT;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027763601;0.064952286;0.126171404;0.373413728;1.013.800.598;1.731.944.488;3.391.071.437;6.578.849.672;1.487.538.336;3.020.441.744;4.564.926.761;6.470.432.962;7.691.550.537;8.311.831.542;9.550.631.584;1.006.625.516;1.087.804.944;1.159.569.577;127.559.973;1.327.779.993;1.113.652.914;1.153.184.225;1.167.515.206;1.132.623.797;1.145.869.644;1.142.890.262;1.130.168.861;1.119.942.091;1.141.311.837;1.152.549.871;1.157.418.865;115.078.977;1209425503;1.245.494.123;;
Paraguay;PRY;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035070893;0.077287822;0.170400158;0.343338075;0.697419336;1.748.338.466;4.702.393.647;8.667.097.358;160.194.964;2.206.640.992;3.153.341.939;330.704.465;3.229.215.977;3.445.393.525;5.841.069.259;8.397.567.218;1.025.794.009;9.852.812.081;1.026.392.137;1.117.235.159;1.146.941.362;1.174.443.175;1.199.410.874;119.974.846;1.195.138.493;1.175.106.256;1.154.634.996;1.188.639.678;1.188.308.269;1189635011;1.277.049.687;;
West Bank and Gaza;PSE;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;;;;;;0.219478704;5.315.582.599;7.443.484.991;767.290.408;124.561.417;1.586.333.669;2.243.870.313;2.719.264.946;3.408.129.118;4.548.130.592;6.419.671.809;6.952.308.496;7.390.418.602;7.361.753.936;7.220.164.028;7.796.137.302;8.010.067.188;8.417.979.591;8.997.575.355;8.632.538.513;7.963.152.961;7760221248;;;
Pacific island small states;PSS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00819450476565519;0.109954852510803;0.192765353553351;0.287362978883286;0.423712545622257;0.60026781885315;145.891.137.280.013;303.580.011.919.588;427.369.867.901.655;506.630.129.977.047;717.756.918.939.943;967.124.807.702.072;138.876.801.442.142;19.272.443.863.737;342.380.999.316.119;3.811.040.366.351;458.526.566.668.153;528.508.394.409.988;606.118.982.077.145;669.014.779.275.342;695.236.648.334.447;722.805.965.843.785;772.484.130.709.622;83.781.590.361.882;836.290.582.383.162;868.609.752.052.671;810.742.061.939.604;770.756.422.471.147;761797159429208;;;
Post-demographic dividend;PST;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0.00259568226639615;0.00928144939292733;0.014405531380289;0.0222328080276823;0.0375932927205357;0.0870422476855283;0.150560339033618;0.261750694058914;0.441776172826235;0.740667417586662;11.040.846.977.142;156.273.693.611.048;216.508.300.956.728;309.228.404.694.628;488.893.202.138.262;772.433.649.001.175;12.033.988.868.736;169.024.654.201.737;239.127.933.988.242;344.982.405.896.016;477.501.588.606.733;560.479.656.958.126;61.054.116.228.629;668.564.141.915.149;740.082.673.061.117;822.579.375.580.194;907.729.189.218.259;985.898.421.898.302;102.401.180.455.108;104.363.507.161.515;105.077.941.509.801;108.610.353.256.758;111.020.343.445.871;11.276.243.350.235;114.286.565.073.617;114.828.386.879.561;115.999.792.347.336;117.106.881.888.307;118.571.319.766.921;120.325.840.291.568;120.082.259.897.927;122464288181858;124.353.057.874.527;;
French Polynesia;PYF;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.496876161;1.156.091.484;2.270.369.317;4.553.651.567;8.884.576.272;1.590.103.895;263.870.864;2.016.300.195;2.283.677.595;3.593.728.943;4.427.064.119;5.529.263.262;6.285.435.944;6.670.492.376;7.377.737.944;7.607.439.356;7.811.228.156;7.941.859.978;8.450.276.358;8.801.199.146;9.196.228.756;9.542.450.484;974.239.296;1.017.025.866;1.061.000.877;1.109.565.448;1062118461;1.069.831.755;;
Qatar;QAT;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;;;;;;;;;0.862851644;0.888745767;0.898167382;0.882437659;2.303.458.083;3.585.287.683;543.620.788;7.896.242.401;1.131.778.649;1.375.586.579;1.871.018.381;2.621.108.936;3.739.599.487;5.030.352.987;6.302.934.401;8.445.322.902;9.061.267.314;1.026.230.363;9.897.588.897;1.210.210.188;1.276.009.277;1.276.056.981;1.364.991.656;1.626.308.707;1.492.831.674;154.912.235;140.745.486;1.470.842.119;1.426.223.429;1.395.526.559;1.376.081.235;1442023856;1.741.281.471;;
Romania;ROU;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00352087;0.012260979;0.04024296;0.075832364;0.901768476;2.901.461.931;6.150.458.594;1.140.061.194;1.764.009.691;2.360.165.076;3.277.218.532;479.837.041;6.331.296.631;764.775.578;9.834.059.881;1.188.007.792;1.226.405.258;1.197.922.166;1.158.242.824;1.134.223.875;1.141.701.218;1.146.238.647;1.161.454.247;115.669.301;1.137.122.045;1.154.396.415;1.161.173.683;1.161.812.357;1186275646;1.181.071.502;;
Russian Federation;RUS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000202709;0.00404671;0.006739744;0.018701789;0.059723075;0.150655806;0.328222391;0.507028324;0.932935006;2.228.887.102;5.314.723.089;1.212.593.129;2.498.783.944;5.116.733.273;8.352.351.405;1.050.701.387;1.194.978.199;1.392.838.126;1.605.071.896;1.656.610.167;1.417.866.096;1.444.957.561;1.512.556.334;1.527.878.864;1.567.665.611;157.718.498;156.187.408;157.431.312;1.643.876.311;1.635.893.357;1689847242;;;
Rwanda;RWA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063174027;0.137335421;0.480888445;0.79037532;0.984089688;1.525.678.362;1.561.343.212;2.470.314.799;3.389.414.919;666.938.775;1.352.113.618;2.418.673.448;3.442.380.763;4.203.670.781;5.249.608.545;6.025.535.633;6.814.488.903;7.523.533.322;7.477.669.748;7.210.934.219;7.740.789.677;7.525.147.588;8.074.026.868;8099152957;7.986.005.064;;
South Asia;SAS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000263731408769899;0.000882997997327185;0.00137488522230143;0.0025580305889457;0.0044093944702563;0.0134702643590395;0.0362514508452175;0.0874085232305301;0.121395926439991;0.185814386759095;0.327706654002566;0.593067077477571;114.862.608.034.088;263.223.408.158.974;416.208.109.336.284;758.727.388.098.178;146.325.867.593.635;218.458.687.959.642;312.158.073.477.115;430.204.317.955.014;576.291.791.693.912;672.807.573.132.345;663.926.203.399.348;687.336.008.576.658;724.889.791.719.549;74.4;81.8;84.8;85.5;83.9;84.3;84.6;83.8;83.6;
